Patch;Eclairage;L;a;b
Patch 21;RB2;42.7823465693553;-35.11676860332069;14.011454447496652
Patch 21;V1;58.834484388159495;-105.27491407989412;43.72138189644822
Patch 21;V2;47.56570273538263;-59.36121173337094;24.33450151400286
Patch 22;B1;58.27251230533727;-66.14429176351527;25.215577684784108
Patch 22;B2;65.27885264347665;-79.44121639330537;30.04983319549268
Patch 22;C;78.49354079818086;-41.337520498706205;24.100923761633176
Patch 22;DR1;55.26445339790962;-0.3902283691228914;21.083942686109115
Patch 22;DR2;55.66641309814486;-3.2574286297872845;18.530316393090153
Patch 22;FR1;56.670280126467986;-7.141249051179743;17.849950960259918
Patch 22;FR2;64.08193338815227;-29.34236265292417;29.98511866400433
Patch 22;FR3;64.64281460698884;-30.888020648519255;31.879203949159084
Patch 22;G1;80.70982088010537;-25.292004514991806;8.802995742632525
Patch 22;G2;78.76790731509504;-25.159976458585643;1.8446383067961758
Patch 22;L;69.59430698407674;-39.147379071172885;-3.382420302064615
Patch 22;OR;52.820142230438705;-0.7979328455677281;6.5389301998521
Patch 22;PC_A;58.427379643788115;-11.733933676630226;13.66327059192487
Patch 22;R1;52.828592797506175;-0.3024283160906749;12.065664535011456
Patch 22;R2;53.77105426376205;0.0600145081700032;16.088234564516068
Patch 22;RB1;44.06806333006892;-20.228403305870362;8.169354023275233
Patch 22;RB2;47.24167343054668;-30.874530067153515;12.224438756105583
Patch 22;V1;60.78887106855056;-92.75256305774118;38.265255588587586
Patch 22;V2;50.63730144847105;-49.87593057967313;20.367880096158895
Patch 23;B1;64.54271841125392;-54.11348882435624;20.33132414383141
Patch 23;B2;70.52222922676637;-66.04011504482743;24.321012496297058
Patch 23;C;81.23218046065935;-40.09904400207537;18.7881896882063
Patch 23;DR1;56.79353499911362;-0.3756938506936369;8.768649242011994
Patch 23;DR2;57.197899097372;-3.1999558569988373;6.754901538461144
Patch 23;FR1;58.20370787275256;-7.049778727334754;6.625715991889214
Patch 23;FR2;65.5657043656421;-28.574200865354783;19.030931097618307
Patch 23;FR3;66.12308769201749;-29.936985456708143;20.79316332624328
Patch 23;G1;82.23710666186861;-26.456426630822317;5.426840970702829
Patch 23;G2;79.98762948377824;-25.471511871375306;-0.7218952832702907
Patch 23;L;70.89686914575418;-38.838170355132206;-7.1675165290507215
Patch 23;OR;54.371907997388135;-0.7770971416412031;0.652524846656366
Patch 23;PC_A;59.83549657105536;-11.408142047654835;5.633751564227363
Patch 23;R1;54.38184085611742;-0.2929437656568612;3.334281773507608
Patch 23;R2;55.31553533512162;0.06278130217818312;5.0765042899042045
Patch 23;RB1;52.24000439038427;-14.928609005404269;5.966244186696312
Patch 23;RB2;55.087823415215695;-24.230287339970513;9.479122407796648
Patch 23;V1;64.48946369765189;-72.64009419417428;29.671191841952684
Patch 23;V2;56.4923117105064;-35.93738914739269;14.582505234269272
Patch 24;B1;74.39510160723698;-32.55033544284369;11.958046919466492
Patch 24;B2;78.24101201018867;-40.94520902525478;14.489914288957584
Patch 24;C;84.58321122214437;-33.46959331900023;10.390910464936054
Patch 24;DR1;58.89112204358466;-0.33766604748108886;-12.797005363603574
Patch 24;DR2;59.302972522352135;-3.0612814109909903;-13.739268702724816
Patch 24;FR1;60.31352256350486;-6.793497617330724;-12.950732447421354
Patch 24;FR2;67.60033156723804;-26.610824812462795;-0.4114348978700333
Patch 24;FR3;68.15204126240576;-27.509378122025694;1.127657575073493
Patch 24;G1;84.04390303320757;-26.789591405715964;0.6146849855241943
Patch 24;G2;81.51283017777398;-25.292253331140103;-4.317050488276686
Patch 24;L;72.60331289605959;-38.002692052980734;-13.302079905799813
Patch 24;OR;56.45608908082099;-0.7546457087321268;-11.128879122361468
Patch 24;PC_A;61.765333463203476;-10.992789367303802;-10.1692408289499
Patch 24;R1;56.47017063608011;-0.27922042586581153;-13.307903227096896
Patch 24;R2;57.40859838292782;0.07433631942993513;-14.82298280763188
Patch 24;RB1;66.39575317770955;-7.36881651235305;2.8660677534727563
Patch 24;RB2;68.31740549349192;-13.43080176862188;5.13102275071684
Patch 24;V1;71.03910200670238;-40.557311217393476;16.186083762088344
Patch 24;V2;67.32953852508314;-16.247271527670136;6.460607957412257
Patch 25;B1;84.34593296963274;-11.968581924421906;4.085764023625771
Patch 25;B2;85.79714123023642;-15.54371846623076;4.8312154438431065
Patch 25;C;87.32000648301121;-23.882586610349588;1.5654074148392816
Patch 25;DR1;60.08605181110721;-0.29849204507104155;-36.127647737465665
Patch 25;DR2;60.525055851884375;-2.9444691651800414;-36.01457058943935
Patch 25;FR1;61.5656055390816;-6.593117352570177;-34.36213521262354
Patch 25;FR2;68.92062664112167;-24.452814761286135;-21.639070397560744
Patch 25;FR3;69.47396606537802;-24.652774569948853;-20.282285600069926
Patch 25;G1;85.25796769100143;-26.895900801877094;-4.532007175077002
Patch 25;G2;82.45045999120433;-25.271595453093653;-8.322416537013066
Patch 25;L;73.61890214311138;-37.54507214697861;-20.81612005362643
Patch 25;OR;57.64087797365386;-0.7377000812015533;-25.423298254968717
Patch 25;PC_A;62.85548272297359;-10.693081422561923;-28.826814306700378
Patch 25;R1;57.6571870864758;-0.26769046863989177;-32.4171851763023
Patch 25;R2;58.597686968533566;0.08478933635902575;-36.82730975272324
Patch 25;RB1;80.91682736712008;-1.2994498790069309;0.3934888265861858
Patch 25;RB2;81.8279635070362;-4.0137933786105195;1.3838985964475858
Patch 25;V1;78.12142234880595;-11.80064924861962;4.190807278742237
Patch 25;V2;79.02468652420454;-0.6451027323506331;0.03581820265559088
Patch 26;B1;20.522351614854998;-0.38506140640370834;0.3580414592006531
Patch 26;B2;20.586109920640688;-0.24422317390004888;0.4236085820195967
Patch 26;C;20.815893976558776;3.6563788058479316;0.57152100486213
Patch 26;DR1;37.45919457167832;0.3877362014934882;28.503860660475578
Patch 26;DR2;37.25342032724762;1.8058687198559686;28.234115466442077
Patch 26;FR1;36.76795245786936;3.857199651142368;27.335390968239548
Patch 26;FR2;31.461353843175182;17.427422736993048;18.29786951649629
Patch 26;FR3;30.53429111535805;18.36019869739619;16.18072975455117
Patch 26;G1;21.065476078287624;5.644043460151432;0.7243734197005081
Patch 26;G2;21.327917882006474;6.916240239026567;1.0104765583024755
Patch 26;L;25.81679821928487;20.34616547112178;8.279905656381326
Patch 26;OR;36.23662193384178;0.7914285294768619;13.351841928275409
Patch 26;PC_A;31.130719922345953;9.98554199047899;15.79139082297737
Patch 26;R1;36.69077876618225;0.44808164734466693;19.270314187981484
Patch 26;R2;37.10613728858747;0.20067654410096947;25.37751837343667
Patch 26;RB1;21.204241779082302;0.6119939051505152;-0.12470477030503968
Patch 26;RB2;20.671078681993592;0.39907776065689626;0.014808108364372519
Patch 26;V1;23.218454674611635;-1.6054845975193577;1.039065645364945
Patch 26;V2;22.622659122236627;-1.1117500903368716;0.6084920035683394
Patch 27;B1;32.79565312908841;13.739931231618485;-5.095508402905013
Patch 27;B2;31.072284656445383;16.11974651613138;-6.011190864603044
Patch 27;C;27.399552171003414;6.558409845237478;-7.095419023945048
Patch 27;DR1;34.82044585526437;0.38577650132662344;-4.332890079330321
Patch 27;DR2;34.52195726489087;1.32338772325713;-4.059724775274242
Patch 27;FR1;34.22196859212094;2.7602120334349056;-4.129141082725929
Patch 27;FR2;31.261030184506836;13.483137974037994;-9.203652030616471
Patch 27;FR3;30.624576705158105;14.688739284515695;-11.32135626829658
Patch 27;G1;25.48795799177462;0.4087244323676964;-5.981177128518711
Patch 27;G2;24.96094614151118;2.492763782522611;-5.109516707664763
Patch 27;L;27.18620681570009;11.075397973939083;-6.342431271099169
Patch 27;OR;32.76409807490667;0.39735532996115763;-4.3684352806731885
Patch 27;PC_A;30.099747573596616;5.760617161739451;-9.447012597774151
Patch 27;R1;33.16184479264892;0.30505098149274934;-6.232703166723086
Patch 27;R2;33.938412794947766;0.2705434891207281;-5.934313202449948
Patch 27;RB1;37.59567327811706;6.519912357274671;-2.5446770798172813
Patch 27;RB2;35.848437933037545;8.70686768313278;-3.303278930914988
Patch 27;V1;33.082934458002384;24.140070855220713;-9.937898452705484
Patch 27;V2;36.88736438999248;12.402184276838396;-5.054889877697599
Patch 28;B1;42.53585271882124;22.023768045935977;-8.229206827181933
Patch 28;B2;39.72999687778644;25.774155972110773;-9.717871618720986
Patch 28;C;33.59716666255707;8.068728310992423;-11.878829786677647
Patch 28;DR1;32.86445193952251;0.3536941255549153;-28.919305112261597
Patch 28;DR2;32.59189743372177;0.8894559453736239;-28.13213738745185
Patch 28;FR1;32.52195002657049;1.7510562450442357;-27.486121628633477
Patch 28;FR2;31.497701669009423;10.22378763211193;-29.28342805798464
Patch 28;FR3;31.07724623544521;12.039551742713872;-31.38764977019265
Patch 28;G1;30.015907647294156;-5.913165502804684;-10.967401822045119
Patch 28;G2;28.57600246372558;-3.1486967387042153;-10.453624526504568
Patch 28;L;28.666542424987313;3.0804775967950837;-18.44180336143294
Patch 28;OR;30.56065696580886;0.1320203245765983;-20.886955477631
Patch 28;PC_A;29.374615570337788;3.170630764356863;-29.487290890431684
Patch 28;R1;30.86573395880523;0.1879959884890925;-27.561793987735474
Patch 28;R2;31.7630280632131;0.28108769049922655;-29.979983911271844
Patch 28;RB1;50.016640848679955;9.860480255416027;-3.889509842103145
Patch 28;RB2;47.42333007687056;13.674576206533118;-5.241159106763527
Patch 28;V1;41.546439447451945;38.43276804909543;-15.966475420190996
Patch 28;V2;48.12939659349398;19.311185835247326;-7.933441680909148
Patch 29;B1;52.81050994947566;30.773044877664525;-11.496141900768642
Patch 29;B2;48.84342862257698;36.05501993490928;-13.575329349868293
Patch 29;C;40.16684444795675;10.866055874766356;-16.737946258958303
Patch 29;DR1;31.30901846798978;0.3144125919401497;-53.79902745735996
Patch 29;DR2;31.189066281370003;0.4596853783095656;-52.194013710621554
Patch 29;FR1;31.407345158775662;0.7092565393996275;-50.66149255877862
Patch 29;FR2;32.25380391224239;7.323114640397282;-49.35098961092842
Patch 29;FR3;32.030205760939424;10.11393540442862;-51.335798743497705
Patch 29;G1;34.887210753934326;-12.114791656422152;-16.051750607271696
Patch 29;G2;32.48712151217333;-8.883403872638528;-16.020460388680025
Patch 29;L;30.56718235979165;-5.004890774570198;-30.58156849622207
Patch 29;OR;28.957165515280195;-0.0322089738747644;-38.73741341529535
Patch 29;PC_A;28.927969017549906;0.9718388582785897;-50.421996438965934
Patch 29;R1;29.209221923814567;0.11464518474343932;-49.488468495657955
Patch 29;R2;30.130873434095676;0.27017374298116126;-54.15964663123339
Patch 29;RB1;63.09006370512462;12.718869830023626;-5.043498449017547
Patch 29;RB2;59.67725432894834;18.57895973643209;-7.141920303151039
Patch 29;V1;50.3890098174748;49.52939765735892;-20.66803947509768
Patch 29;V2;59.70517938273295;24.583731216933636;-10.14758725178968
Patch 30;B1;60.6754771872;30.40519396249042;-11.444545367760517
Patch 30;B2;56.735990464813554;35.83162888671948;-13.661214258920772
Patch 30;C;47.8017445539907;8.32991295372809;-17.34114792757444
Patch 30;DR1;34.99584276702262;0.2819825277570187;-60.26496853703263
Patch 30;DR2;34.92084057437354;0.1265923588531781;-58.60215999604277
Patch 30;FR1;35.23541567874339;-0.07949289474845633;-56.84677947017317
Patch 30;FR2;37.00915964185184;4.328245155742428;-53.95360763896
Patch 30;FR3;36.875235380651354;7.132313657788824;-55.52273982925973
Patch 30;G1;42.050675500859725;-16.128005976618425;-17.15640803072478
Patch 30;G2;39.20277480825569;-12.62784554596269;-17.51756575401441
Patch 30;L;36.0401476849494;-10.119090650173328;-33.664880267178845
Patch 30;OR;32.44716404219447;-0.11247267250114046;-43.25998207954682
Patch 30;PC_A;32.946855396095;-0.142654693196409;-55.704833823240975
Patch 30;R1;32.68019340270972;0.07921578754377379;-55.042438916382565
Patch 30;R2;33.67632117963927;0.2720429440994654;-60.43176857210242
Patch 30;RB1;70.4386242654614;12.345387373833393;-4.928152750229442
Patch 30;RB2;67.30290484195642;18.07569202113468;-6.993871444753164
Patch 30;V1;56.609994740362396;49.06586946177849;-20.57180112509962
Patch 30;V2;66.32284590860407;24.84589168387441;-10.292354313338393
Patch 31;B1;27.50136709204058;-22.489556045724306;8.692353689021282
Patch 31;B2;30.0633554824231;-26.934737605600333;10.434320686792898
Patch 31;C;35.05873845916591;-10.458014972054286;9.27145998222757
Patch 31;DR1;37.613885198601785;0.1622834860877942;26.856011143436497
Patch 31;DR2;37.57266422911411;0.36817155448651273;25.71828976523153
Patch 31;FR1;37.532895357797535;0.764512691199426;24.90107359768583
Patch 31;FR2;36.67403288571462;2.4841198652895136;23.352011789516958
Patch 31;FR3;36.41212822751053;2.0747887749422436;23.174206128387652
Patch 31;G1;36.366436902693714;-2.638469945407257;4.757826287536893
Patch 31;G2;36.30020980005014;-2.545487699835064;2.990878111332229
Patch 31;L;35.73489282140226;-0.3290197605161638;6.128883582575084
Patch 31;OR;36.14934328130618;0.07959973803978171;11.641947347137949
Patch 31;PC_A;35.63712912235674;1.1537489412176138;16.999847747032703
Patch 31;R1;36.36376130732054;0.11466792245617974;17.710339599868796
Patch 31;R2;36.89864125745202;0.1541943833222592;23.354726617027545
Patch 31;RB1;22.605564683748526;-7.424995288429242;3.0667158475974676
Patch 31;RB2;23.612327317561096;-10.905075299595557;4.405286042553058
Patch 31;V1;29.77091030938744;-38.394212506489474;16.1816731534137
Patch 31;V2;25.467364520824958;-20.55971979710744;8.519867226660127
Patch 32;B1;26.279113270608065;-1.897423943256732;0.6659904714674925
Patch 32;B2;26.480149743505322;-2.066804927936844;0.6540880795955495
Patch 32;C;26.57528399473499;-2.065072242200816;-0.00030605972375363777
Patch 32;DR1;27.755309453114748;0.15614742698047412;3.3779647769205168
Patch 32;DR2;27.788272776116848;0.39228943053748466;3.3248247331694736
Patch 32;FR1;27.800208536588713;0.8142563431023098;3.3355585167310187
Patch 32;FR2;26.990653649226417;3.4076391547507856;2.003146891580032
Patch 32;FR3;26.763890631047616;3.355900185293581;1.5532971869205658
Patch 32;G1;26.272731280724493;-1.6526926025156596;-0.6409079222671976
Patch 32;G2;26.037886794826676;-1.1118886929356309;-0.816162251193242
Patch 32;L;25.925704445174958;0.5145322640867644;-0.8081642649913623
Patch 32;OR;26.480228620695975;0.10835874967207726;0.7832765245324835
Patch 32;PC_A;26.039267158661687;0.9721258127648458;0.32507264816389325
Patch 32;R1;26.705229160350846;0.1261282687977927;1.3191716230638195
Patch 32;R2;27.163551850123085;0.13816078613471117;2.194883899031752
Patch 32;RB1;25.878015753855827;-0.010332183703554154;0.010862971402825217
Patch 32;RB2;25.88548222996939;-0.6021213590772234;0.2377067194978988
Patch 32;V1;25.771684437554995;-2.7737757326465884;1.121957963968756
Patch 32;V2;25.813010723421;-0.6663562787707633;0.26459787276835733
Patch 33;B1;44.5076832350093;13.573729458690897;-5.219830889178811
Patch 33;B2;42.76681557050521;15.956220527889753;-6.350610188472827
Patch 33;C;38.324792273443045;0.3368280968736037;-8.942498287695223
Patch 33;DR1;32.22591747847226;0.2274601731455661;-28.323569203381037
Patch 33;DR2;32.116193290431326;0.247533400873301;-27.747016443694328
Patch 33;FR1;32.258522537879024;0.3636708566250313;-26.94417721974466
Patch 33;FR2;32.718259703581325;3.727035679568252;-26.141603679306414
Patch 33;FR3;32.50608229605515;4.8608677925817965;-27.20812848599632
Patch 33;G1;35.027273001575004;-10.382066664445716;-9.432695292939409
Patch 33;G2;33.31415103416449;-7.674397221943102;-9.657491486754921
Patch 33;L;31.553526029069076;-4.879586449150847;-17.515508635060772
Patch 33;OR;30.10296562174492;-0.024810007905301523;-20.148400768601903
Patch 33;PC_A;30.099134047341956;0.5835958004956343;-27.219484919472592
Patch 33;R1;30.340229050234136;0.09981918247187194;-26.292054590551782
Patch 33;R2;31.16462495729815;0.22834078204028718;-28.988055208612586
Patch 33;RB1;48.78292043851724;6.534675369968546;-2.6195696957929115
Patch 33;RB2;47.34338189280272;8.625548583462539;-3.368084397276072
Patch 33;V1;41.61202336293488;26.943223704523593;-11.328460663430972
Patch 33;V2;46.58346787043163;14.251122075736589;-5.9057513045807974
Patch 34;B1;55.647394929686584;22.300315149605787;-8.478549420959824
Patch 34;B2;52.78012734943371;26.185236053233474;-10.191038937298536
Patch 34;C;45.87979720695334;3.1541017741857913;-13.645771672381969
Patch 34;DR1;34.77960584756967;0.24599649330667162;-47.697313114154326
Patch 34;DR2;34.68770903761449;0.06500609587650752;-46.560853172006254
Patch 34;FR1;34.95536666400509;-0.14336014871821345;-45.193759089877595
Patch 34;FR2;36.4328956550381;3.004905782006295;-42.71295506714294
Patch 34;FR3;36.28698536953088;5.009534280128458;-44.00300066422036
Patch 34;G1;41.03048795007915;-15.138575879735965;-14.088286815616513
Patch 34;G2;38.51199372417957;-11.725150156865482;-14.535572442225341
Patch 34;L;35.578005318079214;-9.392328904224367;-27.43778771261277
Patch 34;OR;32.323613325485205;-0.10745763195701974;-34.08388517863721
Patch 34;PC_A;32.77515849174241;-0.1622688452526666;-44.29684577022057
Patch 34;R1;32.552560591437086;0.07442877889912713;-43.70527278592042
Patch 34;R2;33.512373232029454;0.2564972787816311;-48.1065419706624
Patch 34;RB1;62.73047332145485;9.776546030592248;-3.9140827549620116
Patch 34;RB2;60.416240747161325;13.679448758138701;-5.318858843826479
Patch 34;V1;51.72522558663917;39.90116333878346;-16.76007596974749
Patch 34;V2;59.38917540340911;20.60209421205178;-8.53890343300554
Patch 35;B1;64.43782771051103;29.15275462559802;-11.02247231393454
Patch 35;B2;60.65722883544116;34.435050464804384;-13.22823310066681
Patch 35;C;51.92552383187983;6.5639890376948955;-17.02227420001181
Patch 35;DR1;38.049344731487075;0.26836447270534025;-60.60886379963522
Patch 35;DR2;37.97163651074607;-0.004111020245528563;-59.0351130929076
Patch 35;FR1;38.296798989469345;-0.38023711621887335;-57.28382951336917
Patch 35;FR2;40.34039650368847;2.9765266463146203;-53.91165412766661
Patch 35;FR3;40.232595745346856;5.63521261639699;-55.30638098210427
Patch 35;G1;46.16706838585177;-17.413782192510496;-17.048933408202526
